,Unnamed: 0,DocID,Dialogue,Model,Summary,w/ Error,CorefE,CorefE_text,CircE,CircE_text,OutE,OutE_text,GramE,GramE_text,PredE,PredE_text,SubjObjE,SubjObjE_text,OtherE,OtherE_text,LinkE,LinkE_text,origin,SummaC-ZS_score,SummaC-Conv_score
1142,392,test_51,"#Person1#: I'm broke, and I have to catch another bus.
#Person2#: Why don't you have any money for another bus?
#Person1#: I got hungry and bought some chips.
#Person2#: That was smart.
#Person1#: Anyway, do you have any change I can use for the bus?
#Person2#: I don't have any.
#Person1#: I don't know how I'm going to get home.
#Person2#: Get a transfer from the bus driver.
#Person1#: How much is a transfer?
#Person2#: It doesn't cost anything.
#Person1#: That's great! Thanks for your help.
#Person2#: You know what? Don't mention it.",BART,##Person1# got hungry and bought some chips. #Person2# suggests getting a transfer from the bus driver.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,0.2333984375,0.9067549705505371
1143,393,test_51,"#Person1#: I'm broke, and I have to catch another bus.
#Person2#: Why don't you have any money for another bus?
#Person1#: I got hungry and bought some chips.
#Person2#: That was smart.
#Person1#: Anyway, do you have any change I can use for the bus?
#Person2#: I don't have any.
#Person1#: I don't know how I'm going to get home.
#Person2#: Get a transfer from the bus driver.
#Person1#: How much is a transfer?
#Person2#: It doesn't cost anything.
#Person1#: That's great! Thanks for your help.
#Person2#: You know what? Don't mention it.",UniLM,person1 is broke and needs to catch another bus . person2 suggests person1 get a transfer from the bus driver .,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,0.0931396484375,0.6914125680923462
1144,394,test_51,"#Person1#: I'm broke, and I have to catch another bus.
#Person2#: Why don't you have any money for another bus?
#Person1#: I got hungry and bought some chips.
#Person2#: That was smart.
#Person1#: Anyway, do you have any change I can use for the bus?
#Person2#: I don't have any.
#Person1#: I don't know how I'm going to get home.
#Person2#: Get a transfer from the bus driver.
#Person1#: How much is a transfer?
#Person2#: It doesn't cost anything.
#Person1#: That's great! Thanks for your help.
#Person2#: You know what? Don't mention it.",MV-BART,#Person1#'s broke and has to catch another bus. #Person2# suggests #Person1 #Person 1# get a transfer from the bus driver and tells #Person3# the fee.,1,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,#Person3#,,,0.0,,RefMatters_DialogSu,-0.3730125427246094,0.6749032139778137
1145,395,test_51,"#Person1#: I'm broke, and I have to catch another bus.
#Person2#: Why don't you have any money for another bus?
#Person1#: I got hungry and bought some chips.
#Person2#: That was smart.
#Person1#: Anyway, do you have any change I can use for the bus?
#Person2#: I don't have any.
#Person1#: I don't know how I'm going to get home.
#Person2#: Get a transfer from the bus driver.
#Person1#: How much is a transfer?
#Person2#: It doesn't cost anything.
#Person1#: That's great! Thanks for your help.
#Person2#: You know what? Don't mention it.",CODS,#Person1# got hungry and bought some chips. #Person2# suggests getting a transfer from the bus driver.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,0.217041015625,0.9067549705505371
1146,396,test_394,"#Person1#: What did you do last weekend, Bob? Stayed at home again?
#Person2#: No, I visited a friend, then I went to a dance party.
#Person1#: Did you enjoy the dance?
#Person2#: No, I didn't. There were too many people. And what about you and?
#Person1#: I watch TV on Saturday morning and went shopping in the afternoon. I played tennis on Sunday.
#Person2#: Ah, did you win?
#Person1#: Yes, I did.
#Person2#: Great. Can I have a game with you sometime this weekend?
#Person1#: Sure.",BART,##Person1# and Bob talk about their weekend activities.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,0.06640625,0.4835854768753052
1147,397,test_394,"#Person1#: What did you do last weekend, Bob? Stayed at home again?
#Person2#: No, I visited a friend, then I went to a dance party.
#Person1#: Did you enjoy the dance?
#Person2#: No, I didn't. There were too many people. And what about you and?
#Person1#: I watch TV on Saturday morning and went shopping in the afternoon. I played tennis on Sunday.
#Person2#: Ah, did you win?
#Person1#: Yes, I did.
#Person2#: Great. Can I have a game with you sometime this weekend?
#Person1#: Sure.",UniLM,bob went to a dance party last weekend while person1 and person1 played tennis .,1,0.0,,0.0,,0.0,,1.0,person1 and person1,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.6204833984375,0.21576768159866333
1148,398,test_394,"#Person1#: What did you do last weekend, Bob? Stayed at home again?
#Person2#: No, I visited a friend, then I went to a dance party.
#Person1#: Did you enjoy the dance?
#Person2#: No, I didn't. There were too many people. And what about you and?
#Person1#: I watch TV on Saturday morning and went shopping in the afternoon. I played tennis on Sunday.
#Person2#: Ah, did you win?
#Person1#: Yes, I did.
#Person2#: Great. Can I have a game with you sometime this weekend?
#Person1#: Sure.",MV-BART,"#Person1# and #Person2# talk about what they did last weekend. Bob visited a friend and went to a dance party, while #Person1 # played tennis.",0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.7428512573242188,0.25041085481643677
1149,399,test_394,"#Person1#: What did you do last weekend, Bob? Stayed at home again?
#Person2#: No, I visited a friend, then I went to a dance party.
#Person1#: Did you enjoy the dance?
#Person2#: No, I didn't. There were too many people. And what about you and?
#Person1#: I watch TV on Saturday morning and went shopping in the afternoon. I played tennis on Sunday.
#Person2#: Ah, did you win?
#Person1#: Yes, I did.
#Person2#: Great. Can I have a game with you sometime this weekend?
#Person1#: Sure.",CODS,Bob and #Person1# talk about their weekend activities.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,0.04150390625,0.39967185258865356
1150,0,13680387,"Joanna: I need to get the coffie stains out of my dress
Joanna: Do you know any effective methods?
Ethel: What color is this dress?
Joanna: It's ecru and the fabric is very soft
Ethel: Well, in such a case I wouldn't recommend fixing it by yourself because you can ruin the dress...
Ethel: Better leave it at the dry-cleaner's
Joanna: You might be right, just hope it won't cost me an arm and a leg...
Ethel: There's a cheap one at Jagiellonska 3, they cleaned up all the stains from my favourite dress :)
Joanna: Alright then, I'll give it a try, thanks Ethel! :)",BART,Joanna needs to get the stains out of her dress. Ethel recommends her to take it to the dry cleaner's at Jagiellonska 3.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_SAMSum,0.338623046875,0.7032138705253601
1151,1,13680387,"Joanna: I need to get the coffie stains out of my dress
Joanna: Do you know any effective methods?
Ethel: What color is this dress?
Joanna: It's ecru and the fabric is very soft
Ethel: Well, in such a case I wouldn't recommend fixing it by yourself because you can ruin the dress...
Ethel: Better leave it at the dry-cleaner's
Joanna: You might be right, just hope it won't cost me an arm and a leg...
Ethel: There's a cheap one at Jagiellonska 3, they cleaned up all the stains from my favourite dress :)
Joanna: Alright then, I'll give it a try, thanks Ethel! :)",UniLM,Joanna is going to get the coffie stains out of her dress . She recommends it to the dry - cleaner ' s . She will have it done .,1,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,She,,,0.0,,RefMatters_SAMSum,0.845947265625,0.4008510708808899
1152,2,13680387,"Joanna: I need to get the coffie stains out of my dress
Joanna: Do you know any effective methods?
Ethel: What color is this dress?
Joanna: It's ecru and the fabric is very soft
Ethel: Well, in such a case I wouldn't recommend fixing it by yourself because you can ruin the dress...
Ethel: Better leave it at the dry-cleaner's
Joanna: You might be right, just hope it won't cost me an arm and a leg...
Ethel: There's a cheap one at Jagiellonska 3, they cleaned up all the stains from my favourite dress :)
Joanna: Alright then, I'll give it a try, thanks Ethel! :)",MV-BART,Joanna needs to get the stains out of her ecru dress. Ethel recommends a cheap dry-cleaner at Jagiellonska 3 as it cleaned up all the stains from her favourite dress.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_SAMSum,0.24609375,0.5778040885925293
1153,3,13680387,"Joanna: I need to get the coffie stains out of my dress
Joanna: Do you know any effective methods?
Ethel: What color is this dress?
Joanna: It's ecru and the fabric is very soft
Ethel: Well, in such a case I wouldn't recommend fixing it by yourself because you can ruin the dress...
Ethel: Better leave it at the dry-cleaner's
Joanna: You might be right, just hope it won't cost me an arm and a leg...
Ethel: There's a cheap one at Jagiellonska 3, they cleaned up all the stains from my favourite dress :)
Joanna: Alright then, I'll give it a try, thanks Ethel! :)",CODS,Joanna needs to get the coffie stains out of her ecru dress. Ethel recommends a cheap one at Jagiellonska 3.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_SAMSum,0.149169921875,0.38745108246803284
1154,4,13817976,"Jane: google maps says it is at least 3h <file_other>
Steven: I used to make it in 2, trust me :D
Jane: but it's almost 300km..
Steven: the road is new , we will make it ^^
Jane: I don't want  to stress out , let's meet at 4:30 instead of 5, ok?
Steven: ok, if u reaaly want, we can meet at 4:30
Jane: thx! 
Jane: I will wait at the main entrance or where?
Steven: main entrance is good for me;-) 
Steven: cu",BART,Jane and Steven will meet at the main entrance instead of 5.,1,0.0,,0.0,,0.0,,1.0,instead of 5,0.0,,0.0,,,,0.0,,RefMatters_SAMSum,-0.20574951171875,0.19960762560367584
1155,5,13817976,"Jane: google maps says it is at least 3h <file_other>
Steven: I used to make it in 2, trust me :D
Jane: but it's almost 300km..
Steven: the road is new , we will make it ^^
Jane: I don't want  to stress out , let's meet at 4:30 instead of 5, ok?
Steven: ok, if u reaaly want, we can meet at 4:30
Jane: thx! 
Jane: I will wait at the main entrance or where?
Steven: main entrance is good for me;-) 
Steven: cu",UniLM,Jane and Steven will meet at 4 : 30 instead of 5 because the road is new .,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1.0,because,RefMatters_SAMSum,0.86602783203125,0.5616472959518433
