,uuid,user_id,docid,model,nonfactual_spans,evidence,error_type,summary,dialogue
202,a0404634-b095-423e-a478-c7fed7cac63a,ann_ccry,13716518,gpt4-32k-0613,,,,"Laura initially had something she needed help with, but managed to solve it herself. Despite an awkward silence from Sarah, Laura assures that everything is fine. Raf then apologizes for failing to text Laura back due to being busy, asking where she currently is. It''s revealed that both Sarah and Laura are at an exotic island called Linate, with Laura asking Sarah which hotel she''s staying at.","Sarah: omg Laura! sorry you didn''t get any replies!!! Did you manage?
Laura: hahaha! Awksssss... no worries, I solved it
Sarah: awkward silence <crickets>
Laura: hahaha no it''s all good really!!
Raf: Laura, I''m so sorry!!! been so swamped, totally forgot to text you back! where are you??
Sarah: Exotic little island called Linate :D 
Laura: Sarah which hotel are you at??? I''m here too!!!"
203,f9d0bae1-1541-4a4d-86af-b72cad73bfab,ann_ccry,13716588,gpt4-32k-0613,Both express relief , I'm glad it's over!,Intrinsic_Error,"Ann congratulates Sue and Julie for an unspecified achievement. Both express relief and gratitude for the recognition. Ann suggests a celebration, to which Sue and Julie agree enthusiastically.","Ann: Congratulations!!
Ann: You did great, both of you!
Sue: Thanks, Ann
Julie: I''m glad it''s over!
Julie: That''s co cute of you, girl!
Ann: Let''s have a little celebration tonight! 
Sue: I''m in
Julie: me too!!! aww"
204,5d742324-1cc1-4490-b5e9-1dfc1aa67c2e,ann_ccry,13716595,gpt4-32k-0613,both sentiments echoed by Jessica, And the only purpose for sex is to make babies,Intrinsic_Error,"In a conversation among different individuals, opinions were shared about sex, often with humorous undertones. Ed suggests that individuals should only have sex within marriage and that it should not be enjoyed, both sentiments echoed by Jessica who adds that the purpose of sex should merely be for procreation. Valerie humorously adds that sex positions other than missionary are considered a ""double sin"". Chris responded with a suggestion that those with such beliefs should keep them within their own married lives. Lor warned of potentially negative afterlife consequences stemming from non-sinful living. Matt humorously commented that he would meet Ed in hell, to which Ed quipped that he wouldn''t be looking in Matt''s direction. Atnee played the role of a mediator, attempting to moderate Ed''s fervor.","Ed: Sinners!! Sex is for married people
Valerie:  double sin if its anything but missionary style!
Chris: Then you go get married & leave us all alone
Lor: You better hope all non sin living is worth it or your consciousness after death is going to be butt hurt for eternity lol
Atnee: Ed, take it easy
Jessica: And the only purpose for sex is to make babies! !! That''s it, hahaha 
Atnee: Lol
Ed: Valerie , triple sin if you enjoy it!
Jessica: And only for procreation. :-))) And not to be enjoyed. :-)))
Matt: Ed, Ok. See you in hell !! 
Ed: Matt , No you wont. I dont even look on the direction of another man"
205,5f969aa5-10ae-4b88-9286-c0bfcce36680,ann_ccry,13716726,gpt4-32k-0613,breakdown,Not found,Extrinsic_Error,"The group of students, Shanon, Victor, Oliver, and Sid are discussing their teacher who has been fired and thrown out of school. They are all quite pleased about it, although Shanon seems surprised. The group speculates that the teacher might have had a breakdown or a possible issue with alcohol.","Shanon: Yeah. So what bout him?
Victor: He''s no longer our teacher :)
Oliver: I''m so happy :)
Sid: Me too!
Shanon: Bt y?
Sid: He got fired 2day and thrown out of school?
Oliver: Literally thrown out!
Shanon: What?!
Victor: I suppose he''s had it and lost it.
Oliver: Or maybe had one too many ;)
Sid: Not. Our. Teacher. Anymore!"
206,909f4155-37ae-4b90-9755-663e5608763f,ann_ccry,13716777,gpt4-32k-0613,and find amusing,Not found,Extrinsic_Error,"Ethan shared a photo intending to make fun of Scott, which Toby and Marshall seem to agree with and find amusing. Scott protests, making a retort that they are all the same. However, Toby and Marshall affirm they enjoy making fun of Scott in particular, much to Scott''s annoyance. Toby then shares a GIF.","Ethan: somethin for Scott <file_photo>
Toby: haha, totally
Marshall: pretty much sums it up
Scott: you know you''re exactly fuckin the same
Toby: oh we know honey bunny
Marshall: we just enjoy making fun of YOU
Ethan: xD
Scott: oh fuck y''all
Toby: <file_gif>"
207,10509f4f-0991-478a-b449-b1f110f7004b,ann_wjbp,13730778,gpt4-32k-0613,,,,"Aggie asked Peter when he starts work and he initially said 8, before realizing she meant his new job, which he starts on the 6th. Aggie then mentioned needing to arrange for a babysitter, prompting Peter to joke about her hoping for free babysitting, which she jokingly acknowledged.","Aggie: When do you start work?
Peter: at 8 
Peter: why?
Aggie: no when do you start the new job?
Peter: oh on the 6th
Aggie: Ok I''ll get a babysitter then
Peter: lol wanted a free babysitter
Aggie: yeah sorry :P"
208,532505e9-a6ca-47b9-b8b0-d57e151dcb90,ann_wjbp,13730868,gpt4-32k-0613,,,,"Tom and Ben plan a meeting in the Oval Room at 2pm, anticipating a tough discussion, or ''battle''. They motivate each other to not hold back and to fight for what they believe is right, asserting that they have justice on their side.","Tom: Ben. We''ve decided. 2pm in the Oval Room.
Ben: Ok, I''ll be there
Tom: Take all your papers, it''s going to be a fight! And remember: take no prisoners, shoot to kill!
Ben: hahaha, we have to win this battle.
Tom: We will, the justice is on our side."
209,de035603-71c3-4c3f-8f31-d2dd8d0c9c87,ann_wjbp,13731085,gpt4-32k-0613,,,,"Matt is expressing concern that his homestay parents don''t treat him well, as they seem to prefer another individual named Carlos. He feels neglected and wonders if it''s because he stays at home which could potentially increase utility costs. Jorge assures him that he might be overthinking the situation and advises him not to worry too much, as he will be moving out after a month.","Matt: I feel like my homestay parents don''t treat me that well
Jorge: Why u think so?
Matt: They take Carlos for subway
Matt: And I feel like they prefer talking to Carlos
Jorge: Do they feed you well tho 
Matt: Yea I guess
Jorge: Maybe you''re just overthinking
Matt: I don''t know
Matt: It feels like a negative vibe
Matt: is it because I stay at home too much 
Matt: And so They have to pay more for electricity 
Jorge: I doubt it but hmm 
Jorge: I would give a fuck
Jorge: You''re there one more month and go 
Matt: True"
210,93845f97-a708-4a30-b3a2-d5a5df816a37,ann_wjbp,13731240,gpt4-32k-0613,,,,"Ken is feeling depressed, frustrated, and stressed due to a bad day that is also affecting him today. Ellen offers her support, showing concern for him. Ken assures her he will be fine despite feeling overwhelmed and burned out.","Ken: Hey, how are you doing today?
Ellen: Fine. How are you?
Ken: Not doing well at all today. Really depressed. Frustrated. Stressed out.
Ellen: Oh no!
Ken: Really bad day yesterday carrying over to today.
Ellen: Can I do anything?
Ken: I''ll be fine. Just overwhelmed and burned out.
Ellen: Sorry!
Ken: Sorry, don''t mean to bring you down.
Ellen: You didn''t, just worried about you!"
211,1d5c7344-99f6-44a6-adc2-6d9392130c3b,ann_wjbp,13731477,gpt4-32k-0613,,,,Gene sent a package to Jack on Friday and Jack has not received it yet. Jack is asking Gene for the tracking number to find out the status of the package. Gene provides the tracking number for the package.,"Gene: Did you get the package I sent you
Jack: No, when did you send it?
Gene: on Friday
Jack: shit I should have gotten it by now
Jack: send me the tracking umber I;ll check whats up
Gene: 12345678900"
212,d6137663-6f72-49a1-a81c-ed56563fda0d,ann_wjbp,13730929,gpt4-32k-0613,,,,Cara wanted to visit Celine but found out she wasn''t at home. They talked about potentially meeting in the evening if Celine decides to come over. They agreed to stay in touch.,"Cara: hey
Cara: are you at home
Celine: hey Cara
Celine: No i''m not
Cara: okay then, i just wanted to pass by
Celine: im sorry, i can drop by in the evening if you dont mind
Cara: its fine, call me then if you decide to come
Celine: ok"
213,0cbfcf72-9296-45ca-9e45-07b442a7b6a0,ann_wjbp,13731055,gpt4-32k-0613,playing,Not found,Extrinsic_Error,"Sam has started playing the career mode in FIFA 19 and is noting the differences from FIFA 18, including the addition of the Champions League. Tim reacts positively to this information.","Sam: so i started the career mode in fifa
Tim: 19?
Sam: yea
Sam: its so different from the one in 18 maaan
Tim: yeah?
Tim: whats different
Sam: alot of things
Sam: champions league for instance 
Sam: CHAMPIONS LEAGUE BABYY XD
Tim: cool xD"
214,f03d7059-16ad-4f9e-84be-63c685247d8d,ann_wjbp,13731212,gpt4-32k-0613,,,,"Chandler asks Phoebe for money to pay for a delivery waiting outside his door. Phoebe agrees, calling Chandler an idiot as she sets off to pay the deliveryman.","Chandler: Phoebe!! Do you have money?? 
Phoebe: Yes I have .. But why do you need it..
Chandler: Open your door.. And pay the delivery guy standing outside my door..
Phoebe: Oh chandler !! you idiot... On my way.."
215,bd253c24-6f0d-4e59-a9df-12692e83bcc0,ann_wjbp,13731225,gpt4-32k-0613,asks to wait for him to have dinner,Julia :  I was wondering if we should wait for you with the dinner?,Intrinsic_Error,Bert tells Julia he will be home around 8 and asks to wait for him to have dinner. Julia agrees and tells Bert to inform her if he''s running late.,"Julia: Hey, what time are you getting home?
Bert: 8-ish. Why?
Julia: I was wondering if we should wait for you with the dinner?
Bert: Yeah, that would be nice of you. I''ll try to get there on time
Julia: Ok. Call me if you''re running late
Bert: I will. xx"
216,eea85b65-f2d3-4b74-9ab8-b54dc7639fe5,ann_wjbp,13731261,gpt4-32k-0613,latest episode,Not found,Extrinsic_Error,"Alec and Alexa discussed the latest episode of America''s Got Talent. Alec had to resend a link for Alexa to view, but once she saw it, she appreciated the talent of a particular girl. Alec believed the girl could possibly win the show''s current season. Alexa agreed and hoped for the girl''s success.","Alec: Have you seen the last America''s got talent?
Alexa: No. 
Alexa: Interesting? 
Alec: <file_other>
Alexa: The link doesn''t work. 
Alec: Give me a sec.
Alec: <file _other>
Alexa: Now it''s working!
Alec: good, watch it, u''ll like it
Alexa: you''re right, I like it :)
Alexa: The girl is amazing!
Alec: :)
Alexa: I wish I have had half her skills when I was her age! 
Alec: She''s very good, that''s true. 
Alec: I even thik she might win the edition.
Alexa: Did you see all candidates?
Alec: yes
Alec: And there''re a few good, but I personally think she''s the best!
Alexa: I''d be glad if she wins :)"
217,979ada7f-2b74-4384-96f9-5cd1a4ce8b44,ann_wjbp,13731361,gpt4-32k-0613,,,,"Julia shares with Ronald that she is not enjoying her weekend because her parents are arguing about where to eat dinner, to the point where she no longer wishes to dine with them. Ronald expresses sympathy, and promises to share something exciting with her when she returns, teasing that it will make her extremely happy, likened to the absurd joy of a giraffe in a Skittles commercial. Julia responds lightheartedly to his comment.","Ronald: How''s your weekend?
Julia: Fine I guess...
Ronald: Doesn''t sound like you''re enjoying it
Julia: Ehh. My parents are having a fight over where should we eat
Julia: And honestly I don''t event want to eat with them anymore
Ronald: I''m sorry
Julia: Yup. Me too.
Ronald: Call me when you get back.
Ronald: I''ve got something to tell you, and I''m sure you''re gonna piss rainbows
Julia: Hahaha. I can see the giraffe from Skittles comercial :D
Ronald: Sth like that"
218,4000c500-9318-4c64-9b9b-27c00b507035,ann_wjbp,13731481,gpt4-32k-0613,,,,"Iris excitedly reveals to Pete that his recent interview made him famous in the eyes of her parents, who are glad she married a ""decent man"". Pete responds modestly about the impact of the interview, also letting Iris know he will be home in one hour.","Iris: <file_other>
Iris: My husband is famous!!!
Pete: Oh come on! I''ve got this 1 interview and it really doesn''t make me famous...
Iris: Haha. You don''t even realize what this ""1 inteview"" means for my parents.
Iris: They''re just like: ""We''re glad that you found yourself a decent man""
Pete: Hahaha. I''m flattered :) I''ll be home in 1 hour."
